country,ind,size,er,profitability,post,sales_growth,cc,gas,post_gas,Alternative,alt_post_gas,post_alt
PL,Other,6.069184559411873,0.6825095760626191,0.06946114986769306,0,0.11676624032312347,-0.0033373359083497846,0.5502458030797356,0.0,1,0.0,0
PL,Other,6.050666981624723,0.7467365385159143,0.06643323688253423,1,0.25080528796344087,0.019425066153476066,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,6.328474139327811,0.6477554028995128,0.10006764221373868,1,0.13737142512913963,-0.004163564218324394,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,6.629186223237484,0.6114781216225857,0.15397705802612352,1,0.3511902397428054,-0.009378887419440624,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,7.359481005448266,0.49725751597209716,0.05468927531840759,0,0.06260284042778,-0.10315191979356642,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,7.294353521832227,0.54091639407187,0.09995006674751097,0,-0.014117581067092188,-0.014960971240995507,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,7.270635728879651,0.5529481086135026,0.12424102447087372,0,0.14388016624037617,0.024336855835566745,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,7.300553162153933,0.5793558788996698,0.040771875858725735,1,-0.039916075631411155,-0.0024487569775660492,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,7.310619006431732,0.5895302662985102,0.04085280224690412,1,0.2547035034507012,0.006479560386437553,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,7.271274149734718,0.6324988772106436,-0.010540315437762708,1,-0.3551959369928592,0.003930210687365778,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,4.722953221644475,0.5770755555555556,0.06299555555555555,0,-0.0689636265941465,-0.0012991204044650027,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,4.648660617062619,0.6589209631863661,0.0786155392790464,0,0.020929520399510047,0.00584888888888889,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,4.682159004516202,0.6640741460885345,0.06539633158338194,0,0.05309121952907793,0.016305232418976495,0.5502458030797356,0.0,1,0.0,0
PL,Manufacturing,4.738161432760105,0.6869046785264042,0.08294228883597142,1,0.22788471018700077,0.010360823310463596,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,4.746374565810848,0.6799228939096609,0.04592501259052151,1,0.05701922647990369,-0.029179506933744218,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Manufacturing,4.732119967247059,0.6672156848928974,0.024150930101465615,1,-0.08800094533914044,0.03680773839501242,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
PL,Other,6.877470283125826,0.5756502217654862,0.030979138686146435,0,-0.3542682397430084,-0.024758821911348632,0.5502458030797356,0.0,1,0.0,0
PL,Other,6.782517399902123,0.6658547615458462,0.0946630744871,0,0.409431526863986,0.003924058591853585,0.5502458030797356,0.0,1,0.0,0
PL,Other,6.821945724968418,0.6985439691251284,0.09673676055739516,0,0.3877080961678295,-0.0010019415450981373,0.5502458030797356,0.0,1,0.0,0
PL,Other,6.874338092741198,0.6593557259327809,0.0486447083395803,1,-0.02045812325133237,-0.003670858353245751,0.5502458030797356,0.5502458030797356,1,0.5502458030797356,1
